02,Villequier-aumont,3.2,49.65
02,Vendelles,3.13333,49.9167
02,Attilly,3.16667,49.85
02,Berlancourt,3.75806,49.7787
02,Grisolles,3.35,49.15
02,Courcelles-sur-vesle,3.57195,49.3381
02,Sons-et-roncheres,3.66667,49.75
02,Seringes-et-nesles,3.53333,49.2
02,Grandlup-et-fay,3.73333,49.6667
02,Coincy,3.41667,49.1667
02,Marly-gomont,3.8,49.9
02,Macogny,3.23333,49.1667
02,Tartiers,3.23333,49.4333
02,Gibercourt,3.28333,49.7333
02,Pontru,3.21667,49.9
02,Trelou-sur-marne,3.60695,49.077
02,La ville-aux-bois-les-dizy,3.99334,49.6612
02,Amigny-rouy,3.3,49.6
02,Charmes,3.38333,49.65
02,Viffort,3.45,48.9667
02,Machecourt,3.84167,49.6583
02,Nogent-l'artaud,3.31667,48.9667
02,Tannieres,3.55,49.2833
02,Saint-erme-outre-et-ramecourt,3.85,49.5167
02,Jouaignes,3.5,49.3
02,Vaucelles-et-beffecourt,3.55,49.5333
02,Lesquielles-saint-germain,3.61667,49.9333
02,Aizy-jouy,3.51639,49.4348
02,Faucoucourt,3.46667,49.5333
02,Chavigny,3.3,49.4333
02,Veuilly-la-poterie,3.21667,49.0833
02,Mezy-moulins,3.5,49.0667
02,Gernicourt,3.86667,49.4
02,Quincy-basse,3.38333,49.5167
02,Sergy,3.56667,49.1833
02,Toulis-et-attencourt,3.73333,49.6833
02,Puiseux-en-retz,3.13333,49.3
02,Leuze,4.15,49.85
02,Crezancy,3.5,49.05
02,Noyales,3.55,49.9
02,Marigny-en-orxois,3.21667,49.0667
02,Foreste,3.1,49.8167
02,Wissignicourt,3.43333,49.5333
02,Tavaux-et-pontsericourt,3.91667,49.7333
02,Saponay,3.48333,49.2167
02,Ebouleau,3.86667,49.6667
02,Orainville,4.01667,49.3833
02,Missy-les-pierrepont,3.8,49.6333
02,Neuilly-saint-front,3.26667,49.1667
02,Tergnier,3.3,49.65
02,La ferte-milon,3.11667,49.1667
02,Bassoles-aulers,3.38333,49.5333
02,Le verguier,3.16667,49.9333
02,Ostel,3.56667,49.4333
02,Sissy,3.43333,49.8
02,Leury,3.33333,49.4333
02,La croix-sur-ourcq,3.35,49.1667
02,Pernant,3.23333,49.3833
02,Etreux,3.65,49.9833
02,Bruys,3.56667,49.2667
02,Fontenelle,3.86667,50.0333
02,Cerseuil,3.51667,49.3333
02,Voharies,3.8,49.7833
02,Saint-pierre-aigle,3.18333,49.3167
02,Saint-martin-riviere,3.53333,50.05
